employee_id,Name,Address,Salary,DOJ,DOB,Age,Sex,Dependents,HRA,DA,PF,Gross Salary,Insurance,Marital Status,In Company Years,Year of Experience,Department,Position
4253,jqsTWvsx,"YxJlkXdC St, UvARwHrAtG, CHN 606326",134888.25,1992-02-13,1967-07-25,56,Female,4,6593.175000000000,31834.93978102190,20006.782773722600,153309.58200729900,Medical,Married,32,35,Sales,Sales Director
4254,UtiditnJ,"jpsJYgFR St, cQHOxTWmFM, KOL 760503",111482.1,2000-02-27,1964-04-26,60,Female,1,8674.790000000000,26310.8605839416,16535.15527007300,129932.59531386900,Both,Divorced,24,39,Sales,National Sales Manager
4255,ynpeZWmq,"TrHnipUG St, wJKqthMirI, HYD 249465",116852.28,2011-08-17,1964-12-05,59,Male,3,11943.772000000000,27578.275328467100,17331.666639416100,139042.6606890510,None,Married,12,38,Sales,Sales Director
4256,shImYPAX,"iLQBQTOv St, sDdzMuvTce, AMD 779828",133880.83,2002-07-28,1976-01-02,48,Female,3,9574.917000000000,31597.178856447700,19857.36106277370,155195.56479367400,Both,Married,21,27,Human Resources,HR Director
4257,xgyjhvkf,"VJLtxxAT St, yVcLmGfuHX, AMD 395466",96998.03,2018-10-22,1985-09-19,38,Female,3,6844.197,22892.479099756700,14386.861091970800,112347.84500778600,Life,Married,5,17,Finance,Senior Account Executive
4258,IwkfstUE,"HNTDOrXQ St, UXlTKQTtIQ, DEL 864332",138878.46,2011-07-20,1969-05-14,55,Female,1,7929.154,32776.66817518250,20598.615381021900,158985.66679416100,Medical,Divorced,12,34,IT,IT Manager
4259,FRnxVMxh,"elkekcjE St, mNXmTHdCVs, DEL 153678",44988.19,2023-12-08,2002-08-28,21,Other,0,6493.181,10617.650681265200,6672.700881751830,55426.320799513400,Medical,Single,0,0,Marketing,Marketing Development Representative
4260,yNUWnFXf,"wvahheso St, VzUSKPgGWG, CHN 709024",80863.18,2023-08-17,1991-08-15,32,Male,3,5925.682000000000,19084.497469586400,11993.721296350400,93879.63817323600,Medical,Married,0,11,Human Resources,Senior HR
4261,YRDMGTfw,"fdLRwbgY St, VyosjpMfDR, MUB 724890",71137.22,2023-02-26,1997-09-17,26,Other,4,8601.278000000000,16789.07625304140,10551.155550365000,85976.4187026764,Life,Married,1,5,Human Resources,HR Associate
4262,gCJKapMM,"GowAStQo St, uhUXaAOuOT, PUN 244455",63958.12,2020-08-25,1998-04-23,26,Male,0,7938.188000000000,15094.738783455000,9486.343054014600,77504.7037294404,Both,Single,3,5,Sales,Sales Executive
4263,kuBVeiMT,"hztUfwfh St, KQPnNaLNfo, BLR 214861",64890.52,2018-05-21,1996-09-20,27,Male,0,8693.948,15314.794257907500,9624.637710948900,79274.62454695860,Both,Single,6,6,Finance,Account Executive
4264,KXgAGoZl,"viYESbmL St, gaVYcqvOhC, DEL 860444",93925.73,2020-09-14,1982-07-04,42,Male,3,5283.427,22167.386399026800,13931.17396788320,107445.36943114400,Medical,Divorced,3,21,Finance,Senior Account Executive
4265,IzTWGWHb,"HijkTZjz St, qweneLqsgV, KOL 162862",113405.74,2023-09-17,1966-01-08,58,Female,2,13441.426,26764.85834549880,16820.471801459900,136791.55254403900,Life,Widowed,0,37,Sales,Sales Director
4266,DCLfZuTW,"xiAQZoMw St, eTVMPwMdlY, KOL 705376",127303.47,1996-10-22,1973-08-22,50,Female,1,6980.653000000000,30044.85788321170,18881.7993459854,145447.18153722600,Both,Widowed,27,29,Sales,National Sales Manager
4267,JZLWpCNj,"gYnPQngu St, XjVRCJxEsv, MUB 284378",117609.42,2001-02-24,1971-05-19,53,Other,3,12898.058000000000,27756.96773722630,17443.96652846720,140820.47920875900,None,Married,23,32,Finance,National Account Head
4268,ylOdpgCd,"XLNfTQBz St, fFXDImbyvc, CHN 911208",95722.72,2011-10-13,1988-11-26,35,Male,2,5659.728000000000,22591.49352798050,14197.705623357700,109776.23590462300,Both,Married,12,14,Marketing,Senior Marketing Executive
4269,cWCpUDid,"UrBTvNec St, AGovqozpJW, PUN 228313",137802.05,2003-01-11,1973-08-21,50,Male,1,7464.795,32522.624939172700,20438.960992700700,157350.50894647200,Both,Married,21,29,Finance,Account Director
4270,UyrlevmO,"YWUvahwH St, xUTFdjZZza, MUB 615486",79375.17,2006-06-18,1984-12-05,39,Male,4,8287.483,18733.31262773720,11773.017915328500,94622.94771240870,Life,Married,18,18,Marketing,Senior Marketing Executive
4271,hBJwPGqz,"TwiWbSmx St, fNnPctdrLE, HYD 596687",46273.67,2022-01-04,1999-04-12,25,Female,0,7701.633,10921.036472019500,6863.3647766423400,58032.974695377100,None,Single,2,4,Sales,Sales Executive
4272,plCveKpo,"TwhyyDvT St, kqKEnxFAhf, CHN 504117",120538.77,2002-09-23,1970-12-09,53,Other,3,12142.123,28448.32284671530,17878.451141605800,143250.76470510900,Medical,Divorced,21,32,Marketing,National Marketing Manager
4273,wqODujnc,"zuMEuejk St, SvcdnvNchx, KOL 276777",67659.02,2023-06-02,1998-07-23,25,Female,1,8678.098000000000,15968.187201946500,10035.264864233600,82270.0403377129,Medical,Married,1,4,IT,QA Engineer II
4274,oJcvuUGY,"FyZubZXl St, SQYEKmEBsx, CHN 605873",87768.99,2017-06-10,1985-03-26,39,Male,3,7930.101000000000,20714.335839416100,13017.999100729900,103395.42773868600,Both,Married,7,18,Finance,Senior Account Executive
4275,bBKIdiic,"nOSWHAgS St, YkdPngqAjy, KOL 907281",54600.91,2022-12-25,1998-05-14,26,Other,0,4616.909,12886.346155717800,8098.470738686130,64005.69441703160,None,Single,1,5,Finance,Account Associate
4276,UQLMTAxf,"hgxIJxcg St, RktxYqyQIB, MUB 835761",105557.52,2018-10-01,1977-10-08,46,Other,2,8893.248,24912.602043795600,15656.414645255500,123706.95539854000,None,Divorced,5,25,Sales,Regional Sales Manager
4277,nrCBBIRS,"tQrzTPPy St, CQSmwKHQDl, CHN 549844",132155.71,2003-03-14,1976-01-27,48,Female,3,9557.429,31190.033746958600,19601.489249635000,153301.6834973240,None,Divorced,21,27,Human Resources,Recruitment Manager
4278,saKhWohf,"mVWaOtcd St, FZSGGNOSAk, BLR 562584",78650.84,2011-08-05,1986-09-20,37,Male,2,8554.916000000000,18562.36369829680,11665.584443795600,94102.53525450120,Life,Married,12,16,Human Resources,Senior HR
4279,RrnGxDfu,"pwKiSOpd St, QiZofOTSDX, KOL 134725",133036.41,2013-07-13,1975-05-04,49,Female,1,9054.359000000000,31397.887518248200,19732.11570218980,153756.5408160580,Both,Divorced,11,28,Finance,Account Director
4280,nwFmdyDi,"HEYBFjXC St, JtXEVeUjch, AMD 897321",94161.64,2015-12-19,1978-10-05,45,Female,,7343.836000000000,22223.063454987800,13966.16441459850,109762.37504038900,Life,,8,24,Sales,Regional Sales Manager
4281,eQIEHAPn,"jOZDCpiv St, AtzOUADOBN, HYD 236849",57945.3,2022-05-06,1997-06-23,27,Male,3,5030.470000000000,13675.654744525500,8594.514569343070,68056.91017518250,Life,Married,2,6,Human Resources,HR Executive
4282,KmXlJBPh,"IEEImSTD St, DSuCefZCkn, DEL 164718",37589.52,2024-01-12,2002-05-23,22,Other,0,7865.048000000000,8871.492554744520,5575.321506569340,48750.73904817520,Medical,Single,0,1,Marketing,Marketing Intern
4283,EvyGQUXj,"vbMOoqwi St, ysfRrpjzQF, KOL 949855",46065.27,2017-02-12,1996-03-11,28,Other,4,5549.473,10871.852043795600,6832.454645255470,55654.14039854010,Both,Married,7,7,Human Resources,HR Associate
4284,NJTjnTgQ,"PkJnMcAI St, dhiIBICRlJ, CHN 853189",100696.01,2024-06-19,1988-05-21,36,Other,2,9208.399,23765.238369829700,14935.34980437960,118734.29756545000,Medical,Married,0,15,Marketing,Regional Marketing Manager
4285,wOTxLKjM,"wNyfhKMR St, AWXLSCohCw, DEL 269669",138473.2,1992-04-13,1965-05-16,59,Male,1,9275.680000000000,32681.02287104620,20538.506744525500,159891.39612652100,Both,Widowed,32,38,Sales,National Sales Manager
4286,wuxXDqZI,"YXYqlxvW St, MUgxRxgAiJ, AMD 976287",43906.83,2021-05-10,2000-03-16,24,Female,1,7472.317,10362.43919708030,6512.3123036496300,55229.27389343070,None,Married,3,3,Human Resources,HR Intern
4287,yyRQKxGl,"aXQBLHQV St, yLVTAWvNhS, PUN 909091",78496.75,2012-01-20,1984-09-03,39,Other,1,10041.325,18525.996958637500,11642.729635036500,95421.34232360100,Medical,Divorced,12,18,Finance,Regional Account Head
4288,SKYrtbSt,"Fggrbgsh St, iueCILHEtV, KOL 382618",82450.29,2017-08-15,1979-07-25,44,Male,1,7543.971,19459.070875912400,12229.123305109500,97224.20857080290,Life,Divorced,6,23,IT,QA Lead
4289,uXaVVEzw,"CJBeMgab St, oInmePZAog, BLR 908929",66175.06,2022-11-10,1999-06-28,25,Female,0,7643.494,15617.958199513400,9815.162183941600,79621.35001557180,Life,Single,1,4,Finance,Account Associate
4290,GFSOYoCQ,"qTfjvWHd St, jCEVMUxDSk, HYD 377484",60515.53,2023-11-06,1992-09-09,31,Male,2,7793.447,14282.254038929400,8975.73408467153,73615.49695425790,Medical,Married,0,10,Marketing,Marketing Associate
4291,xiyTkttC,"ETsVUbQs St, ByehKvLnZt, AMD 494741",85208.76,2008-11-03,1987-11-16,36,Male,1,6290.124,20110.09664233580,12638.26279708030,98970.71784525550,None,Married,15,15,IT,Software Engineer III
4292,VyEvZqtR,"cfEndNyB St, cKRiaGcbDR, KOL 815987",84006.73,2015-06-20,1992-06-02,32,Female,1,6896.327000000000,19826.405863747000,12459.976303649600,98269.48656009730,Life,Divorced,9,11,IT,Software Engineer III
4293,XPiUypaP,"MLJtIuJw St, oGfAhLWcov, DEL 259440",115875.91,2015-07-08,1969-09-03,54,Other,1,7448.409,27347.842506082700,17186.850300729900,133485.3112053530,Both,Married,9,33,Marketing,National Marketing Manager
4294,tacUbXxc,"twYXyHvm St, VyDFZhgOtN, HYD 220762",36495.16,2023-09-18,2002-10-22,21,Male,0,7256.4840000000000,8613.212944038930,5413.004753284670,46951.85219075430,Both,Single,0,0,Human Resources,HR Intern
4295,rOZPXtsj,"uKMlcmoM St, qVKkuojIjD, CHN 919189",146857.15,2008-04-11,1969-12-25,54,Female,1,6558.285,34659.71666666670,21782.024000000000,166293.12766666700,Both,Married,16,33,Finance,Account Director
4296,IGYQRTLh,"cdVdPLbL St, GqdkBChjhW, HYD 866180",29843.05,2020-05-20,1999-10-06,24,Other,0,4436.695,7043.250243309,4426.35602919708,36896.639214111900,None,Single,4,3,Marketing,Marketing Development Representative
4297,GaLNqTFq,"rbrVzgKL St, qygTsihoFL, HYD 868623",135321.68,2009-04-26,1970-01-24,54,Other,2,7054.832,31937.233479318700,20071.069617518200,154242.67586180000,Both,Divorced,15,33,Sales,Sales Director
4298,lnatjeVo,"KZXAbizg St, UwRiKtlsOw, HYD 565130",132505.76,2013-03-10,1965-12-04,58,Male,3,6745.424000000000,31272.648953771300,19653.409074452600,150870.42387931900,None,Married,11,37,Marketing,National Marketing Manager
4299,hvZhtRyH,"DMWtQVtA St, LXwBSXUOUy, HYD 708817",72812.93,2019-04-05,1992-07-23,31,Male,1,10061.707,17184.560121654500,10799.69881459850,89259.49830705600,None,Married,5,10,Finance,Account Executive
4300,LXIosVxT,"mfYzwLgS St, lDTRttHftt, DEL 729783",110565.25,2004-06-09,1967-04-25,57,Male,3,7578.4750000000000,26094.475060827200,16399.167007299300,127839.03305352800,Both,Married,20,36,Human Resources,Recruitment Manager
4301,ZEBeQAdT,"OAiHuxJE St, PufslBeano, BLR 219229",99285.28,2000-03-13,1978-02-02,46,Male,3,5366.472,23432.292360097300,14726.108683211700,113357.93567688600,Both,Divorced,24,25,Finance,Senior Account Executive
4302,rTBhquBC,"BTNvnnfy St, CzKCYQQoIF, AMD 216385",123241.46,1994-05-15,1965-05-05,59,Female,2,6132.854000000000,29086.183990267600,18279.317278832100,140181.18071143600,None,Married,30,38,Finance,National Account Head
4303,WpmpiyZI,"NDyrtdzJ St, ASsLXZZNEa, DEL 517395",122466.78,2023-01-08,1974-01-14,50,Male,3,8462.322,28903.351970802900,18164.415836496300,141668.03813430700,Life,Married,1,29,IT,Technical Lead
4304,xowIvohJ,"IWSUnEeD St, iWpgPKySic, DEL 674806",27135.0,2024-03-24,2002-07-16,22,Male,0,7266.5,6404.124087591240,4024.694890510950,36780.929197080300,Both,Single,0,1,Marketing,Marketing Development Representative
4305,TDCVXjjt,"XFmhHpDr St, WrUeyqJvHZ, CHN 923091",96574.68,2018-07-08,1980-08-10,43,Male,2,4332.532000000000,22792.564379562000,14324.069325547400,109375.7070540150,None,Divorced,6,22,Sales,Regional Sales Manager
4306,uKpwcEsY,"mdTluITJ St, OlTKRvrgYm, HYD 143421",130753.27,2008-07-07,1971-05-27,53,Male,2,7572.673000000000,30859.044257907500,19393.477710948900,149791.50954695900,Life,Married,16,32,Finance,National Account Head
4307,QfXLbxUz,"luVMVeTs St, EKgSGmAXTO, MUB 321268",85817.29,2010-02-28,1987-01-03,37,Female,3,5120.271000000000,20253.71564476890,12728.52067737230,98462.75596739660,Life,Divorced,14,16,IT,QA Lead
4308,tdKRVLtu,"jpdGMZyl St, fvbOotWrwm, PUN 919680",112689.11,2023-06-14,1974-04-07,50,Other,3,7590.089,26595.72669099760,16714.18040291970,130160.74528807800,Life,Married,1,29,IT,Technical Lead
4309,qMGfocGL,"zPBrTOCT St, qUSmZcRjcM, AMD 466763",29387.17,2022-12-06,2000-04-10,24,Female,0,4784.283000000000,6935.658126520680,4358.739375182480,36748.37175133820,Both,Single,1,3,Finance,Account Representative
4310,SEEHsyQa,"MfEgAoPe St, qbExRgkUgV, DEL 424515",80233.46,2018-10-17,1979-03-21,45,Female,,6858.654000000000,18935.87742092460,11900.320490510900,94127.67093041360,None,,5,24,IT,Software Engineer III
4311,QObZliQz,"RRqGKePK St, zNrydHsMkl, PUN 887265",148390.6,2001-06-07,1966-03-16,58,Other,3,9850.940000000000,35021.625790754200,22009.467094890500,171253.69869586400,None,Married,23,37,Sales,National Sales Manager
4312,kWWWwTOR,"lOyRitio St, itjHZPJmML, MUB 636170",111766.54,1998-12-23,1974-06-03,50,Male,3,10539.346,26377.991192214100,16577.343743065700,132106.5334491480,Medical,Married,25,29,Human Resources,Recruitment Manager
4313,jXswMarb,"CsFoLMCJ St, XiAqjnOzjz, BLR 695410",80417.74,2023-06-17,1980-02-16,44,Male,3,8098.226000000000,18979.36929440390,11927.653115328500,95567.68217907540,Medical,Divorced,1,23,Human Resources,ERP Head
4314,miJUkhec,"nYGspyDv St, ifYCLiwBbb, CHN 136326",46182.25,2019-12-11,1998-10-24,25,Other,0,6134.775,10899.460462287100,6849.805255474450,56366.680206812700,Both,Single,4,4,Finance,Account Associate
4315,XoriBnkQ,"OfXMWEQb St, UQNBTELsVa, MUB 617648",89525.55,2012-06-10,1983-12-26,40,Male,1,5625.445,21128.901094890500,13278.534131386900,103001.36196350400,Life,Married,12,19,Human Resources,Senior HR
4316,YwuPuQCq,"pksXBMio St, mrEsPJlylQ, MUB 619280",54914.48,2019-01-27,1996-01-14,28,Female,0,6431.552,12960.351727493900,8144.97980729927,66161.40392019470,None,Single,5,7,Sales,Sales Representative
4317,fxUMffoi,"nQxzwfJK St, axshHYNVXC, HYD 895755",73954.79,2023-08-25,1999-06-28,25,Female,2,7908.521000000000,17454.050194647200,10969.060823357700,88348.30037128950,None,Married,0,4,Finance,Account Executive
4318,TBeIQPMj,"MMlrZVqm St, EdPyKxeguk, PUN 500610",83886.34,2007-05-08,1981-06-12,43,Male,3,7328.366,19797.99265206810,12442.119918248200,98570.57873381990,Both,Divorced,17,22,Marketing,Regional Marketing Manager
4319,NBghNVEg,"iwTxCCRR St, BpXudLtAGc, KOL 714065",131236.78,2000-11-04,1977-02-26,47,Other,3,11217.322,30973.157323601000,19465.192478832100,153962.06684476900,Life,Married,23,26,Finance,Account Director
4320,KGquZMWB,"UvDbdaFk St, jidZedlgHy, MUB 696018",120888.59,2021-07-09,1976-04-17,48,Female,2,7301.141,28530.88377128950,17930.33685255470,138790.27791873500,Medical,Married,3,27,Marketing,Marketing Director
4321,EUfMakXg,"NSHilAnO St, cNAawSIDHh, KOL 156172",86729.69,2008-10-01,1986-03-26,38,Male,2,8783.031000000000,20469.050924574200,12863.848910948900,103117.9230136250,Both,Married,15,17,Human Resources,ERP Head
4322,sXkPFMfD,"OzYdWwBs St, FEsQRGxcXq, KOL 234031",142890.28,2006-10-21,1965-12-19,58,Other,1,3803.9720000000000,33723.49673965940,21193.653208759100,159224.09553090000,None,Married,17,37,Sales,Sales Director
4323,gfdtvneM,"GjYPWINn St, dllGGYUyOL, DEL 137079",18531.97,2022-09-10,2001-08-26,22,Female,0,7080.803,4373.725279805350,2748.6834335766400,27237.81484622870,Both,Single,1,1,Human Resources,HR Representative
4324,JgzEeRFN,"lAxAhDZv St, coCBajAnyU, BLR 885593",98265.17,2018-01-07,1982-07-12,42,Female,1,4711.483,23191.53647201950,14574.804776642300,111593.38469537700,Medical,Divorced,6,21,Marketing,Regional Marketing Manager
4325,KBZztnrs,"GuBZeYaf St, wxoWDqWIFF, BLR 771476",90298.6,2015-07-07,1991-10-15,32,Female,2,3977.1400000000000,21311.348418491500,13393.193810219000,102193.8946082730,Life,Married,9,11,Sales,Senior Executive
4326,vBFlyftW,"PTrxTWSu St, CKEXhoTyeN, HYD 726407",20073.33,2021-10-05,2000-05-15,24,Female,3,5490.6670000000000,4737.501240875910,2977.2997489051100,27324.198491970800,Life,Married,2,3,Sales,Business Development Representative
4327,RPdlrbDq,"ZWpRfATM St, uCtjxjhlXS, KOL 865933",119930.28,2021-03-03,1976-10-26,47,Male,3,9839.972,28304.713284671500,17788.19919416060,140286.76609051100,None,Married,3,26,Finance,Account Director
4328,jgIIRDVC,"IroyxpRg St, OKRskEWUJv, CHN 994742",84045.39,2014-11-10,1991-03-04,33,Female,2,8672.461,19835.530000000000,12465.7104,100087.6706,None,Married,9,12,Finance,Regional Account Head
4329,ESYGYAsq,"GSkVTyrh St, fbmQGVSmMj, AMD 683304",129642.18,2003-03-23,1964-04-18,60,Other,4,10971.782,30596.816204379600,19228.679544525500,151982.098659854,Life,Married,21,39,Marketing,National Marketing Manager
4330,ECVYNMmw,"GfuwULmG St, tuqTqdNrzp, MUB 951429",118294.98,1998-05-11,1968-09-28,55,Male,3,8397.502,27918.766569343100,17545.649588321200,137065.59898102200,Life,Married,26,34,Sales,National Sales Manager
4331,WKwhVlRE,"WmsQKEkH St, EfkwTHmCpf, MUB 990936",48084.26,2022-01-17,1997-12-08,26,Female,0,7672.574,11348.35333333330,7131.9136,59973.273733333300,Life,Single,2,5,Finance,Account Executive
4332,hSozfGEm,"maoXavGB St, JtfZlODhyb, DEL 474885",66804.0,2018-10-28,1993-02-27,31,Male,2,8515.600000000000,15766.394160583900,9908.447299270070,81177.54686131390,Medical,Divorced,5,10,Sales,Sales Executive
4333,MtIjOmmF,"cnYCuzgz St, YqWAnpRXEy, BLR 785407",70810.23,2013-07-01,1992-09-19,31,Other,4,9623.977000000000,16711.90343065690,10502.65601167880,86643.4544189781,Both,Married,11,10,Human Resources,HR Executive
4334,WBftgBQr,"JOiJAxvw St, FtUtFCGHvX, KOL 494963",90433.4,2004-01-20,1980-12-07,43,Female,1,6100.66,21343.162530413600,13413.187503649600,104464.03502676400,Life,Married,20,22,Human Resources,ERP Head
4335,AyYmEyMl,"ZyFXTDJS St, WPGZehZZrT, HYD 134298",131280.63,2012-01-07,1973-12-10,50,Male,1,6187.937000000000,30983.506350365000,19471.696362043800,148980.37698832100,Medical,Divorced,12,29,IT,Technical Lead
4336,XVVJxfvH,"nchOqDID St, iWwERNfFed, MUB 434154",125591.96,1996-07-20,1970-08-14,53,Female,1,11550.804000000000,29640.92486618000,18627.946183941600,148155.74268223800,None,Widowed,27,32,Sales,National Sales Manager
4337,GJVLsxit,"dAFAUWNy St, iGhnNWryoA, AMD 405222",24227.22,2021-07-20,2000-07-22,23,Other,0,7074.278,5717.859708029200,3593.4095649635000,33425.94814306570,None,Single,2,2,Sales,Business Development Representative
4338,eJnDyDXO,"SNhCguRX St, gLmZuJSSxy, DEL 766396",83610.4,2017-08-23,1988-06-08,36,Other,3,9423.960000000000,19732.868126520700,12401.192175182500,100366.03595133800,None,Married,6,15,Human Resources,ERP Head
4339,EeEHFXhh,"ARMRBOpI St, BqvqtqKige, CHN 437236",103357.07,2021-07-14,1991-03-01,33,Female,1,11371.293000000000,24393.27442822380,15330.041331386900,123791.59609683700,None,Married,3,12,IT,Software Engineer III
4340,mFoveyfr,"YfviTtZL St, VARcTLCFkm, DEL 664306",86193.12,2015-07-10,1977-09-02,46,Other,1,5488.688,20342.415182481700,12784.264221897800,99239.95896058390,Medical,Married,9,25,Sales,Regional Sales Manager
4341,MjSycaDF,"DXbgqUTI St, dpNhUwKpwK, AMD 696362",97581.05,2002-05-08,1980-05-28,44,Male,1,3799.8950000000000,23030.07749391730,14473.335299270100,109937.68719464700,Both,Married,22,23,Finance,Senior Account Executive
4342,dpSMTTqR,"naenIDmu St, izyNMvvoRD, CHN 150478",98843.83,2012-03-10,1985-07-09,39,Female,2,5764.617000000000,23328.105863747000,14660.632303649600,113275.92056009700,None,Married,12,18,Marketing,Regional Marketing Manager
4343,oxjwoGRu,"RnIuLLoj St, JjDHgLinwU, MUB 766505",145919.98,2021-01-01,1972-10-04,51,Other,1,4248.002000000000,34438.535425790700,21643.021851094900,162963.4955746960,Life,Widowed,3,30,Finance,Account Director
4344,xEgRYmQY,"VKJdylxG St, bHbtbKBKbP, AMD 953545",144448.2,2006-05-21,1977-01-01,47,Other,4,7174.1800000000000,34091.181021897800,21424.72572262770,164288.83529927000,None,Married,18,26,Marketing,Marketing Director
4345,vZvgHVlt,"tNstRwsC St, UjZfcdZnea, DEL 236575",49911.73,2023-11-05,1997-07-19,26,Male,3,7392.827000000000,11779.654038929400,7402.966084671530,61681.244954257900,Life,Married,0,5,IT,Software Engineer II
4346,GvqhHmaP,"IUJfpCtW St, amjJrKyqqM, HYD 488397",117264.93,2010-01-11,1973-03-24,51,Female,2,9855.507,27675.664744525500,17392.87136934310,137403.23037518200,Medical,Widowed,14,30,IT,Technical Lead
4347,upGwxRZq,"WjAeqFfG St, JMdoswqjsr, CHN 962513",33312.29,2022-12-28,1999-09-15,24,Other,2,7199.771,7862.024647201940,4940.917757664230,43433.16788953770,None,Married,1,3,Finance,Account Representative
4348,EMXOTlda,"NOWHzQyB St, LbnzNtSbXA, DEL 594063",144839.23,2011-08-04,1967-09-17,56,Female,2,7295.0770000000000,34183.467907542600,21482.723748905100,164835.05115863700,None,Married,12,35,Finance,National Account Head
4349,jmWEWwiv,"puIgdmCG St, VoMXyBpWbY, MUB 375708",98410.97,2010-04-11,1983-07-10,41,Male,3,5374.903000000000,23225.94669099760,14596.430002919700,112415.38968807800,None,Married,14,20,Human Resources,Senior HR
